ts,price,size,side,trade_id
'2025-05-21 19:36:12.450,0.8322,60.169,sell,83713540
'2025-05-21 19:36:12.613,0.8324,50.043,buy,83713551
'2025-05-21 19:36:12.613,0.8325,70.978,buy,83713568
'2025-05-21 19:36:12.835,0.8324,26.565,sell,83713569
'2025-05-21 19:36:13.506,0.8324,12.094,sell,83713570
'2025-05-21 19:36:13.743,0.8325,3.461,buy,83713572
'2025-05-21 19:36:14.454,0.8324,5.237,sell,83713573
'2025-05-21 19:36:16.241,0.8324,2063.075,sell,83713574
'2025-05-21 19:36:16.569,0.8322,1.004,sell,83713575
'2025-05-21 19:36:16.795,0.8321,2.832,sell,83713576
'2025-05-21 19:36:17.342,0.8322,12.178,buy,83713577
'2025-05-21 19:36:18.452,0.8322,118.556,buy,83713579
'2025-05-21 19:36:18.792,0.8323,16.387,buy,83713580
'2025-05-21 19:36:18.968,0.8322,2.521,sell,83713581
'2025-05-21 19:36:19.261,0.8322,99.477,buy,83713582
'2025-05-21 19:36:19.643,0.8323,542.919,buy,83713585
'2025-05-21 19:36:20.033,0.8322,306,sell,83713589
'2025-05-21 19:36:20.035,0.8321,1952.226,sell,83713603
'2025-05-21 19:36:20.045,0.832,117.932,sell,83713607
'2025-05-21 19:36:21.145,0.8319,255.207,sell,83713610
'2025-05-21 19:36:22.364,0.8318,6.086,sell,83713612
'2025-05-21 19:36:22.364,0.8317,305.449,sell,83713614
'2025-05-21 19:36:22.371,0.8316,756.667,sell,83713619
'2025-05-21 19:36:22.377,0.8315,17.881,sell,83713621
'2025-05-21 19:36:22.413,0.8315,269.619,buy,83713622
'2025-05-21 19:36:22.415,0.8316,350.293,buy,83713623
'2025-05-21 19:36:22.425,0.8315,286.232,sell,83713624
'2025-05-21 19:36:22.537,0.8316,2.17,buy,83713625
'2025-05-21 19:36:25.432,0.8314,1.581,sell,83713626
'2025-05-21 19:36:25.432,0.8313,1210.144,sell,83713629
'2025-05-21 19:36:25.433,0.8312,864.498,sell,83713637
'2025-05-21 19:36:27.913,0.8311,83.238,buy,83713638
'2025-05-21 19:36:27.913,0.8312,1189.435,buy,83713640
'2025-05-21 19:36:28.226,0.8312,13.172,buy,83713641
'2025-05-21 19:36:28.734,0.8312,93.342,buy,83713642
'2025-05-21 19:36:28.770,0.8312,571.593,buy,83713644
'2025-05-21 19:36:28.863,0.8312,14.83,buy,83713645
'2025-05-21 19:36:29.241,0.8312,350.529,buy,83713648
'2025-05-21 19:36:29.241,0.8312,111.437,buy,83713649
'2025-05-21 19:36:29.244,0.8313,54.725,buy,83713650
'2025-05-21 19:36:30.678,0.8313,38.788,sell,83713651
'2025-05-21 19:36:31.200,0.8315,1.322,buy,83713652
'2025-05-21 19:36:31.340,0.8313,395.311,sell,83713654
'2025-05-21 19:36:31.340,0.8312,441.256,sell,83713660
'2025-05-21 19:36:31.340,0.8311,151.877,sell,83713662
'2025-05-21 19:36:31.791,0.8314,1.489,buy,83713663
'2025-05-21 19:36:33.674,0.8315,3.837,buy,83713665
'2025-05-21 19:36:34.411,0.8316,546.215,buy,83713670
'2025-05-21 19:36:34.413,0.8317,627.684,buy,83713672
'2025-05-21 19:36:34.465,0.8318,333.696,buy,83713676
'2025-05-21 19:36:36.469,0.8316,974.699,sell,83713677
'2025-05-21 19:36:36.681,0.8315,241.741,sell,83713680
'2025-05-21 19:36:36.741,0.8315,443.322,sell,83713682
'2025-05-21 19:36:36.745,0.8314,212.616,sell,83713683
'2025-05-21 19:36:36.761,0.8314,340.125,sell,83713684
'2025-05-21 19:36:36.764,0.8313,1336.447,sell,83713688
'2025-05-21 19:36:36.984,0.8314,1000,sell,83713693
'2025-05-21 19:36:39.306,0.8314,26.395,buy,83713694
'2025-05-21 19:36:39.690,0.8314,66.84,buy,83713695
'2025-05-21 19:36:39.728,0.8314,86.91,buy,83713696
'2025-05-21 19:36:39.860,0.8316,1.004,buy,83713697
'2025-05-21 19:36:39.860,0.8318,29.051,buy,83713700
'2025-05-21 19:36:40.464,0.8316,500,sell,83713702
'2025-05-21 19:36:41.660,0.8318,83.077,buy,83713703
'2025-05-21 19:36:41.660,0.8319,1.004,buy,83713704
'2025-05-21 19:36:41.660,0.832,302.086,buy,83713711
'2025-05-21 19:36:41.732,0.8318,184,sell,83713712
'2025-05-21 19:36:42.560,0.8318,35.486,sell,83713713
'2025-05-21 19:36:42.612,0.8318,67,sell,83713714
'2025-05-21 19:36:42.691,0.832,12.476,buy,83713715
'2025-05-21 19:36:44.394,0.832,15.308,buy,83713716
'2025-05-21 19:36:44.394,0.832,15.308,buy,83713717
'2025-05-21 19:36:44.394,0.832,15.308,buy,83713718
'2025-05-21 19:36:44.394,0.832,3.011,buy,83713719
'2025-05-21 19:36:47.009,0.8317,1,sell,83713720
'2025-05-21 19:36:47.608,0.832,2.292,buy,83713721
'2025-05-21 19:36:49.322,0.8317,314.537,sell,83713723
'2025-05-21 19:36:51.471,0.8316,1.07,sell,83713724
'2025-05-21 19:36:51.471,0.8316,22.527,sell,83713727
'2025-05-21 19:36:51.517,0.8316,150,sell,83713729
'2025-05-21 19:36:51.574,0.8317,88.213,buy,83713730
'2025-05-21 19:36:51.574,0.8319,96.674,buy,83713732
'2025-05-21 19:36:51.946,0.8318,147.915,buy,83713733
'2025-05-21 19:36:52.092,0.8317,28.054,sell,83713734
'2025-05-21 19:36:52.266,0.8318,94.62,buy,83713735
'2025-05-21 19:36:55.481,0.8318,12.912,sell,83713736
'2025-05-21 19:36:56.849,0.8318,35.487,sell,83713738
'2025-05-21 19:36:57.830,0.8318,460.493,sell,83713740
'2025-05-21 19:36:57.830,0.8317,754.507,sell,83713748
'2025-05-21 19:36:57.923,0.8317,89.453,sell,83713750
'2025-05-21 19:36:58.210,0.8319,64.817,buy,83713753
'2025-05-21 19:36:58.259,0.8317,369,sell,83713759
'2025-05-21 19:36:58.541,0.8319,310.944,buy,83713760
'2025-05-21 19:36:58.985,0.8319,140.882,sell,83713761
'2025-05-21 19:36:59.178,0.8317,25.924,sell,83713762
'2025-05-21 19:36:59.231,0.8319,43.678,buy,83713763
'2025-05-21 19:36:59.456,0.832,547.363,buy,83713767
'2025-05-21 19:36:59.456,0.8321,330.036,buy,83713770
'2025-05-21 19:36:59.456,0.8322,62.542,buy,83713771
'2025-05-21 19:37:00.659,0.8318,1.412,sell,83713772
'2025-05-21 19:37:00.993,0.832,17.753,buy,83713773
'2025-05-21 19:37:02.371,0.8319,120.206,sell,83713774
'2025-05-21 19:37:02.372,0.8318,355.912,sell,83713780
'2025-05-21 19:37:02.374,0.8317,2118.912,sell,83713794
'2025-05-21 19:37:02.374,0.8316,465.584,sell,83713802
'2025-05-21 19:37:02.418,0.8316,94.404,sell,83713803
'2025-05-21 19:37:02.418,0.8315,17.881,sell,83713805
'2025-05-21 19:37:03.071,0.8314,85.633,sell,83713808
'2025-05-21 19:37:03.409,0.8313,4.076,sell,83713810
'2025-05-21 19:37:03.412,0.8312,148.578,sell,83713817
'2025-05-21 19:37:03.456,0.831,941.438,sell,83713827
'2025-05-21 19:37:04.059,0.831,42.703,buy,83713828
'2025-05-21 19:37:04.595,0.831,795.669,buy,83713831
'2025-05-21 19:37:04.595,0.8311,525.403,buy,83713833
'2025-05-21 19:37:04.703,0.831,506.059,buy,83713835
'2025-05-21 19:37:04.703,0.8311,36.804,buy,83713836
'2025-05-21 19:37:05.832,0.831,80.589,buy,83713837
'2025-05-21 19:37:05.832,0.8311,1393.915,buy,83713839
'2025-05-21 19:37:05.833,0.8312,514.064,buy,83713841
'2025-05-21 19:37:06.075,0.831,84.467,sell,83713842
'2025-05-21 19:37:06.950,0.8311,82.482,buy,83713843
'2025-05-21 19:37:07.126,0.8313,3.301,buy,83713845
'2025-05-21 19:37:07.386,0.8314,423,buy,83713846
'2025-05-21 19:37:07.389,0.8315,289.361,buy,83713847
'2025-05-21 19:37:07.390,0.8315,892.992,buy,83713849
'2025-05-21 19:37:07.395,0.8315,828.827,buy,83713853
'2025-05-21 19:37:07.395,0.8316,783.847,buy,83713859
'2025-05-21 19:37:07.395,0.8317,1830.938,buy,83713861
'2025-05-21 19:37:07.397,0.8315,36.086,buy,83713862
'2025-05-21 19:37:07.397,0.8317,1189.674,buy,83713866
'2025-05-21 19:37:07.397,0.8318,2581.501,buy,83713869
'2025-05-21 19:37:07.400,0.8318,719.682,buy,83713872
'2025-05-21 19:37:07.405,0.8317,469.992,buy,83713873
'2025-05-21 19:37:07.406,0.8317,640.13,buy,83713874
'2025-05-21 19:37:07.406,0.8318,46.992,buy,83713875
'2025-05-21 19:37:07.406,0.8319,1111.126,buy,83713877
'2025-05-21 19:37:07.411,0.8317,225.836,buy,83713878
'2025-05-21 19:37:07.411,0.8318,247.395,buy,83713879
'2025-05-21 19:37:07.411,0.832,345.463,buy,83713880
'2025-05-21 19:37:08.495,0.8318,1460.415,sell,83713882
'2025-05-21 19:37:08.498,0.8317,480.954,sell,83713884
'2025-05-21 19:37:08.511,0.8317,172.184,sell,83713885
'2025-05-21 19:37:08.801,0.8317,340.125,sell,83713886
'2025-05-21 19:37:08.812,0.8316,1.004,sell,83713887
'2025-05-21 19:37:08.812,0.8315,98.996,sell,83713889
'2025-05-21 19:37:09.881,0.8315,1146.842,sell,83713891
'2025-05-21 19:37:09.943,0.8314,721.27,sell,83713892
'2025-05-21 19:37:10.491,0.8313,4.076,sell,83713894
'2025-05-21 19:37:10.491,0.8312,60.501,sell,83713898
'2025-05-21 19:37:11.145,0.8312,45.605,buy,83713899
'2025-05-21 19:37:11.558,0.8312,91.998,buy,83713900
'2025-05-21 19:37:12.779,0.8313,84.241,buy,83713901
'2025-05-21 19:37:12.779,0.8314,33.448,buy,83713902
'2025-05-21 19:37:15.249,0.8312,2223.258,sell,83713904
'2025-05-21 19:37:15.401,0.8312,990.541,sell,83713906
'2025-05-21 19:37:15.401,0.8311,282.85,sell,83713909
'2025-05-21 19:37:15.401,0.831,1611.074,sell,83713912
'2025-05-21 19:37:17.048,0.8313,424.004,buy,83713914
'2025-05-21 19:37:17.048,0.8314,241.401,buy,83713918
'2025-05-21 19:37:17.449,0.8312,212.565,sell,83713919
'2025-05-21 19:37:17.449,0.831,66.296,sell,83713922
'2025-05-21 19:37:21.309,0.8312,99.365,buy,83713924
'2025-05-21 19:37:21.374,0.8312,22.134,sell,83713925
'2025-05-21 19:37:23.665,0.8314,86.456,buy,83713926
'2025-05-21 19:37:24.074,0.8314,79,sell,83713927
'2025-05-21 19:37:24.795,0.8315,17.881,buy,83713929
'2025-05-21 19:37:24.795,0.8316,18.184,buy,83713932
'2025-05-21 19:37:26.957,0.8313,2133.126,sell,83713948
'2025-05-21 19:37:26.959,0.8312,3030.918,sell,83713951
'2025-05-21 19:37:28.091,0.8311,94.541,buy,83713952
'2025-05-21 19:37:28.122,0.8312,96.206,buy,83713953
'2025-05-21 19:37:28.687,0.8315,3.014,buy,83713954
'2025-05-21 19:37:28.687,0.8316,18.356,buy,83713957
'2025-05-21 19:37:28.687,0.8317,2.457,buy,83713958
'2025-05-21 19:37:30.056,0.8316,744.493,buy,83713961
'2025-05-21 19:37:30.056,0.8317,725.992,buy,83713964
'2025-05-21 19:37:30.056,0.8318,606.178,buy,83713969
'2025-05-21 19:37:31.710,0.8318,2.746,sell,83713970
'2025-05-21 19:37:34.321,0.8319,1.004,buy,83713971
'2025-05-21 19:37:34.445,0.8319,13.617,sell,83713973
'2025-05-21 19:37:38.901,0.832,259,buy,83713983
'2025-05-21 19:37:38.901,0.832,216,buy,83713984
'2025-05-21 19:37:38.955,0.832,700.421,buy,83713989
