ts,price,size,side,trade_id
'2025-05-21 19:38:24.803,14.155,45.3481,buy,70508251
'2025-05-21 19:38:27.008,14.154,0.63,sell,70508252
'2025-05-21 19:38:27.082,14.156,5.6374,buy,70508255
'2025-05-21 19:38:27.082,14.157,31.6298,buy,70508259
'2025-05-21 19:38:27.085,14.158,77.0543,buy,70508262
'2025-05-21 19:38:27.085,14.159,110.5118,buy,70508266
'2025-05-21 19:38:27.108,14.16,22.8143,buy,70508280
'2025-05-21 19:38:27.208,14.159,4.9393,sell,70508281
'2025-05-21 19:38:27.491,14.16,6.9956,buy,70508284
'2025-05-21 19:38:27.491,14.161,9.1277,buy,70508285
'2025-05-21 19:38:27.491,14.162,1.45,buy,70508286
'2025-05-21 19:38:28.577,14.16,1.4907,sell,70508287
'2025-05-21 19:38:28.577,14.16,12.6415,sell,70508288
'2025-05-21 19:38:28.651,14.157,0.8428,sell,70508289
'2025-05-21 19:38:29.004,14.156,1.11,sell,70508290
'2025-05-21 19:38:31.226,14.159,6.2448,buy,70508291
'2025-05-21 19:38:38.730,14.157,1.0634,sell,70508292
'2025-05-21 19:38:39.673,14.157,38.85,sell,70508294
'2025-05-21 19:38:39.937,14.158,7.0617,buy,70508295
'2025-05-21 19:38:39.937,14.159,80.7123,buy,70508297
'2025-05-21 19:38:41.213,14.161,0.1223,sell,70508298
'2025-05-21 19:38:44.569,14.159,2.7938,sell,70508299
'2025-05-21 19:38:45.067,14.162,34.6033,buy,70508300
'2025-05-21 19:38:47.217,14.162,35.5349,buy,70508301
'2025-05-21 19:38:47.217,14.162,23.0833,buy,70508305
'2025-05-21 19:38:47.220,14.163,0.6468,buy,70508306
'2025-05-21 19:38:47.220,14.164,20.1355,buy,70508309
'2025-05-21 19:38:47.220,14.165,58.386,buy,70508311
'2025-05-21 19:38:47.220,14.166,61.472,buy,70508320
'2025-05-21 19:38:47.235,14.166,0.1016,sell,70508321
'2025-05-21 19:38:49.023,14.163,0.15,sell,70508322
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508323
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508324
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508325
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508326
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508327
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508328
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508329
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508330
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508331
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508332
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508333
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508334
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508335
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508336
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508337
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508338
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508339
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508340
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508341
'2025-05-21 19:38:49.155,14.163,0.1084,buy,70508342
'2025-05-21 19:38:49.340,14.161,1.5154,sell,70508343
'2025-05-21 19:38:49.814,14.164,22.8137,sell,70508344
'2025-05-24 12:17:22.593,12.873,0.1369,sell,71640207
'2025-05-24 12:17:23.177,12.873,1.7519,buy,71640208
'2025-05-24 12:17:26.226,12.876,46.612,buy,71640209
'2025-05-24 12:17:28.267,12.874,59.3,sell,71640212
'2025-05-24 12:17:28.267,12.873,53.4478,sell,71640215
'2025-05-24 12:17:28.267,12.872,198.9527,sell,71640224
'2025-05-24 12:17:28.267,12.871,196.4548,sell,71640229
'2025-05-24 12:17:32.110,12.876,46.5976,buy,71640230
'2025-05-24 12:17:33.247,12.877,5.9026,buy,71640231
'2025-05-24 12:17:33.269,12.877,4.0974,buy,71640232
'2025-05-24 12:17:33.378,12.879,0.1,buy,71640233
'2025-05-24 12:17:38.175,12.881,15.1042,buy,71640234
'2025-05-24 12:17:42.630,12.88,17.7385,buy,71640236
'2025-05-24 12:17:44.514,12.878,3.2859,buy,71640237
'2025-05-24 12:17:44.851,12.876,2.3286,sell,71640238
'2025-05-24 12:17:44.851,12.875,50.4713,sell,71640241
'2025-05-24 12:17:44.851,12.874,209.7272,sell,71640246
'2025-05-24 12:17:44.851,12.873,207.3662,sell,71640253
'2025-05-24 12:17:44.851,12.872,300.5468,sell,71640260
'2025-05-24 12:17:44.851,12.871,46.992,sell,71640263
'2025-05-24 12:17:45.147,12.875,8.6701,buy,71640264
'2025-05-24 12:17:46.272,12.874,0.15,sell,71640265
'2025-05-24 12:17:47.386,12.875,0.15,buy,71640266
'2025-05-24 12:17:49.806,12.876,0.15,sell,71640267
'2025-05-24 12:17:49.806,12.875,10.5919,sell,71640269
'2025-05-24 12:17:50.318,12.876,0.1009,buy,71640270
'2025-05-24 12:17:55.855,12.879,17.8796,sell,71640271
'2025-05-24 12:17:55.855,12.878,52.1276,sell,71640274
'2025-05-24 12:17:55.855,12.877,82.4414,sell,71640278
'2025-05-24 12:17:57.017,12.88,3.3359,buy,71640279
'2025-05-24 12:17:59.343,12.878,37.1916,buy,71640280
'2025-05-24 12:18:02.548,12.879,9.0931,buy,71640282
'2025-05-24 12:18:02.983,12.879,22.8976,buy,71640283
'2025-05-24 12:18:06.197,12.881,46.57,buy,71640284
'2025-05-24 12:18:06.197,12.882,46.9283,buy,71640287
'2025-05-24 12:18:06.198,12.883,28.1573,buy,71640289
'2025-05-24 12:18:06.198,12.884,104.4158,buy,71640294
'2025-05-24 12:18:06.243,12.884,17.4857,sell,71640295
'2025-05-24 12:18:07.541,12.882,12.8206,sell,71640296
'2025-05-24 12:18:10.967,12.886,0.15,buy,71640297
'2025-05-24 12:18:17.832,12.885,0.1501,buy,71640298
'2025-05-24 12:18:17.847,12.886,0.15,buy,71640299
'2025-05-24 12:18:17.934,12.888,36.9429,buy,71640301
'2025-05-24 12:18:20.748,12.888,6.9318,buy,71640302
'2025-05-24 12:18:23.659,12.891,0.1369,buy,71640303
'2025-05-24 12:18:25.008,12.893,0.1947,buy,71640304
'2025-05-24 12:18:29.344,12.893,78.8896,buy,71640307
'2025-05-24 12:18:32.723,12.892,7.4159,sell,71640308
'2025-05-24 12:18:34.647,12.893,6.4385,buy,71640309
'2025-05-24 12:18:37.688,12.888,0.15,sell,71640310
'2025-05-24 12:18:44.984,12.889,0.15,buy,71640311
'2025-05-24 12:18:47.547,12.889,7.1249,buy,71640312
'2025-05-24 12:18:51.697,12.885,36.661,sell,71640313
'2025-05-24 12:18:55.183,12.883,39.4126,sell,71640314
'2025-05-24 12:18:55.185,12.882,39.7442,sell,71640317
'2025-05-24 12:18:55.188,12.881,71.6523,sell,71640318
'2025-05-24 12:18:55.189,12.88,84.3781,sell,71640320
'2025-05-24 12:18:55.190,12.88,1.3346,sell,71640321
'2025-05-24 12:18:55.200,12.879,20,sell,71640322
'2025-05-24 12:18:55.220,12.878,12.2175,buy,71640323
'2025-05-24 12:18:55.503,12.876,22.9885,sell,71640324
'2025-05-24 12:18:55.820,12.874,17.8796,sell,71640325
'2025-05-24 12:18:56.325,12.873,0.1369,sell,71640326
'2025-05-24 12:18:56.325,12.872,0.1947,sell,71640327
'2025-05-24 12:18:56.325,12.871,26.1002,sell,71640329
'2025-05-24 12:18:56.325,12.87,48.3438,sell,71640332
'2025-05-24 12:18:57.507,12.872,0.1501,buy,71640333
'2025-05-24 12:18:57.507,12.873,76.3952,buy,71640336
'2025-05-24 12:18:57.512,12.873,2.2532,buy,71640337
'2025-05-24 12:18:57.657,12.874,0.1501,buy,71640338
'2025-05-24 12:18:57.657,12.875,73.4496,buy,71640342
'2025-05-24 12:19:01.847,12.877,0.1501,buy,71640343
'2025-05-24 12:19:01.847,12.878,8.756,buy,71640345
'2025-05-24 12:19:02.234,12.879,0.15,buy,71640346
'2025-05-24 12:19:06.417,12.88,0.15,buy,71640347
'2025-05-24 12:19:06.839,12.879,27.8355,sell,71640348
'2025-05-24 12:19:07.032,12.875,38.6753,sell,71640349
'2025-05-24 12:19:07.831,12.877,5,sell,71640351
'2025-05-24 12:19:08.900,12.878,7.0813,buy,71640352
'2025-05-24 12:19:09.080,12.877,11.2757,sell,71640354
'2025-05-24 12:19:11.205,12.879,21.5568,buy,71640356
'2025-05-24 12:19:12.084,12.878,1.553,buy,71640357
'2025-05-24 12:19:17.739,12.882,0.3316,buy,71640359
'2025-05-24 12:19:19.747,12.884,5.2915,buy,71640361
'2025-05-24 12:19:23.086,12.885,20,buy,71640362
'2025-05-24 12:19:23.086,12.885,20,buy,71640363
'2025-05-24 12:19:23.097,12.885,102.7197,buy,71640365
'2025-05-24 12:19:23.098,12.885,36.4952,buy,71640366
'2025-05-24 12:19:23.152,12.886,46.5715,buy,71640367
'2025-05-24 12:19:23.198,12.887,0.1547,buy,71640368
'2025-05-24 12:19:23.198,12.889,52.146,buy,71640371
'2025-05-24 12:19:23.198,12.89,114.9037,buy,71640374
'2025-05-24 12:19:24.773,12.89,66.6708,buy,71640376
'2025-05-24 12:19:24.775,12.891,58.4737,buy,71640380
'2025-05-24 12:19:24.785,12.891,38.7897,buy,71640381
'2025-05-24 12:19:25.274,12.892,10.7527,buy,71640382
'2025-05-24 12:19:26.478,12.887,0.1282,sell,71640383
'2025-05-24 12:19:30.347,12.891,7.3476,buy,71640385
'2025-05-24 12:19:31.980,12.889,24.2562,sell,71640386
'2025-05-24 12:19:38.643,12.889,57.1916,buy,71640388
'2025-05-24 12:19:38.643,12.89,155.0963,buy,71640394
'2025-05-24 12:19:38.643,12.891,193.768,buy,71640401
'2025-05-24 12:19:40.875,12.891,0.15,buy,71640402
'2025-05-24 12:19:43.580,12.892,0.15,buy,71640403
'2025-05-24 12:19:44.733,12.893,20,buy,71640404
'2025-05-24 12:19:44.733,12.893,49.8448,buy,71640405
'2025-05-24 12:19:44.736,12.893,20,buy,71640406
'2025-05-24 12:19:44.740,12.893,82.4187,buy,71640408
