ts,open,high,low,close,volume,break,regime
2025-05-03 14:05:00,1836.5384521484375,1837.00634765625,1835.7930908203125,1835.7930908203125,18499584,0,3
2025-05-03 14:10:00,1835.2392578125,1835.2392578125,1835.13623046875,1835.13623046875,0,0,3
2025-05-03 14:15:00,1833.780517578125,1835.4444580078125,1833.780517578125,1835.4444580078125,0,0,3
2025-05-03 14:20:00,1835.905517578125,1835.905517578125,1834.705322265625,1834.705322265625,0,0,3
2025-05-03 14:25:00,1834.578125,1834.578125,1834.089599609375,1834.089599609375,0,0,3
2025-05-03 14:30:00,1834.08642578125,1834.08642578125,1832.8663330078125,1832.8663330078125,0,0,3
2025-05-03 14:35:00,1834.3885498046875,1834.3885498046875,1834.0179443359375,1834.0487060546875,0,0,3
2025-05-03 14:40:00,1834.0511474609375,1834.4827880859375,1834.0511474609375,1834.4827880859375,0,0,3
2025-05-03 14:45:00,1834.7908935546875,1835.262939453125,1834.7908935546875,1834.9573974609375,7603200,0,3
2025-05-03 14:50:00,1834.5023193359375,1835.7431640625,1834.5023193359375,1835.7431640625,0,0,3
2025-05-03 14:55:00,1836.2470703125,1836.2470703125,1834.8802490234375,1834.8802490234375,0,0,3
2025-05-03 15:00:00,1836.83935546875,1838.3050537109375,1836.83935546875,1838.3050537109375,0,0,3
2025-05-03 15:05:00,1838.5855712890625,1839.2735595703125,1838.5855712890625,1839.020263671875,0,0,3
2025-05-03 15:10:00,1839.045166015625,1839.045166015625,1837.9261474609375,1837.9261474609375,681702400,0,3
2025-05-03 15:15:00,1837.392578125,1838.73974609375,1837.279296875,1837.84130859375,0,0,3
2025-05-03 15:20:00,1838.049072265625,1838.049072265625,1837.42724609375,1837.42724609375,0,0,3
2025-05-03 15:25:00,1837.2183837890625,1837.4656982421875,1837.2183837890625,1837.3648681640625,0,0,3
2025-05-03 15:30:00,1837.2918701171875,1837.99462890625,1837.2918701171875,1837.99462890625,651423744,0,3
2025-05-03 15:35:00,1838.328369140625,1838.7060546875,1838.328369140625,1838.7060546875,0,0,3
2025-05-03 15:40:00,1838.432373046875,1838.5184326171875,1837.2020263671875,1837.2020263671875,0,0,3
2025-05-03 15:45:00,1837.097900390625,1837.119384765625,1836.3133544921875,1836.3133544921875,16234496,0,3
2025-05-03 15:50:00,1836.1572265625,1836.2701416015625,1834.6383056640625,1834.6383056640625,0,0,3
2025-05-03 15:55:00,1834.7452392578125,1835.3465576171875,1834.6427001953125,1835.3465576171875,0,0,3
2025-05-03 16:00:00,1834.9617919921875,1835.0911865234375,1834.5623779296875,1834.5623779296875,0,0,3
2025-05-03 16:05:00,1834.3046875,1834.3046875,1833.7540283203125,1833.7540283203125,0,0,3
2025-05-03 16:10:00,1833.5531005859375,1833.5531005859375,1831.0333251953125,1831.0333251953125,0,0,3
2025-05-03 16:15:00,1831.3162841796875,1832.1875,1831.3162841796875,1831.543701171875,0,0,3
2025-05-03 16:20:00,1830.9127197265625,1831.6865234375,1830.9127197265625,1831.6865234375,0,0,3
2025-05-03 16:25:00,1831.755859375,1833.0311279296875,1831.755859375,1832.45849609375,0,0,3
2025-05-03 16:30:00,1832.72998046875,1832.72998046875,1831.35791015625,1831.35791015625,0,0,3
2025-05-03 16:35:00,1830.5596923828125,1830.5596923828125,1826.589599609375,1826.750244140625,0,0,3
2025-05-03 16:40:00,1826.8984375,1826.8984375,1826.7093505859375,1826.7093505859375,139062784,0,3
2025-05-03 16:45:00,1827.794677734375,1827.794677734375,1825.4757080078125,1825.4757080078125,684785664,0,3
2025-05-03 16:50:00,1827.301025390625,1827.883056640625,1827.2919921875,1827.883056640625,0,0,3
2025-05-03 16:55:00,1828.094970703125,1828.5513916015625,1827.674560546875,1827.674560546875,0,0,3
2025-05-03 17:00:00,1827.580810546875,1827.580810546875,1826.3251953125,1826.8470458984375,664696320,0,3
2025-05-03 17:05:00,1825.8270263671875,1825.8270263671875,1814.7923583984375,1814.7923583984375,0,0,3
2025-05-03 17:10:00,1817.406005859375,1818.5145263671875,1817.0499267578125,1818.5145263671875,198370816,0,3
2025-05-03 17:15:00,1818.6097412109375,1818.6097412109375,1815.3211669921875,1815.3211669921875,26393088,0,3
2025-05-03 17:20:00,1814.5235595703125,1819.1378173828125,1814.5235595703125,1819.1378173828125,703602688,0,3
2025-05-03 17:25:00,1818.9583740234375,1820.6904296875,1818.9583740234375,1820.6904296875,0,0,3
2025-05-03 17:30:00,1820.438720703125,1820.438720703125,1820.1800537109375,1820.20263671875,15621120,0,3
2025-05-03 17:35:00,1819.40771484375,1819.40771484375,1815.9295654296875,1816.680419921875,0,0,3
2025-05-03 17:40:00,1816.544677734375,1818.5777587890625,1816.544677734375,1818.5106201171875,721376768,0,3
2025-05-03 17:45:00,1818.65283203125,1824.336181640625,1818.65283203125,1824.336181640625,0,0,3
2025-05-03 17:50:00,1822.9658203125,1825.1722412109375,1822.9658203125,1825.1722412109375,0,0,3
2025-05-03 17:55:00,1824.9866943359375,1824.9866943359375,1824.57470703125,1824.6243896484375,150744576,0,3
2025-05-03 18:00:00,1824.446044921875,1824.5953369140625,1824.0594482421875,1824.0594482421875,654757888,0,3
2025-05-03 18:05:00,1823.822021484375,1825.2652587890625,1823.822021484375,1825.2652587890625,0,0,3
2025-05-03 18:10:00,1825.84033203125,1826.2940673828125,1825.84033203125,1826.2940673828125,0,0,3
2025-05-03 18:15:00,1826.7281494140625,1829.043701171875,1826.7281494140625,1829.043701171875,18596864,0,3
2025-05-03 18:20:00,1828.51904296875,1830.8345947265625,1828.51904296875,1830.7127685546875,0,0,3
2025-05-03 18:25:00,1830.280029296875,1830.280029296875,1829.048095703125,1829.048095703125,135447552,0,3
2025-05-03 18:30:00,1829.069091796875,1829.069091796875,1828.552490234375,1828.552490234375,0,0,3
2025-05-03 18:35:00,1828.1412353515625,1828.3692626953125,1827.581298828125,1828.3692626953125,0,0,3
2025-05-03 18:40:00,1827.8670654296875,1827.8670654296875,1826.4644775390625,1826.4644775390625,470528,0,3
2025-05-03 18:45:00,1825.4498291015625,1826.50439453125,1825.4498291015625,1826.474609375,0,0,3
2025-05-03 18:50:00,1826.7923583984375,1826.7923583984375,1825.8856201171875,1825.8856201171875,0,0,3
2025-05-03 18:55:00,1825.78857421875,1826.124755859375,1825.78857421875,1826.0303955078125,10073088,0,3
2025-05-03 19:00:00,1826.2718505859375,1826.329345703125,1826.1246337890625,1826.1246337890625,0,0,3
2025-05-03 19:05:00,1826.8494873046875,1827.1458740234375,1826.6134033203125,1827.134765625,0,0,3
2025-05-03 19:10:00,1829.3782958984375,1829.8485107421875,1829.3782958984375,1829.8485107421875,0,0,3
2025-05-03 19:15:00,1829.4097900390625,1830.78662109375,1829.4097900390625,1830.78662109375,0,0,3
2025-05-03 19:20:00,1831.607177734375,1831.84326171875,1831.6029052734375,1831.6029052734375,0,0,3
2025-05-03 19:25:00,1831.828369140625,1833.394287109375,1831.828369140625,1833.394287109375,1047876608,0,3
2025-05-03 19:30:00,1833.89794921875,1834.711181640625,1833.450439453125,1834.711181640625,0,0,3
2025-05-03 19:35:00,1836.407958984375,1837.6964111328125,1836.407958984375,1836.607666015625,0,0,3
2025-05-03 19:40:00,1835.9971923828125,1836.5313720703125,1835.9971923828125,1836.0887451171875,1186522624,0,3
2025-05-03 19:45:00,1836.06005859375,1837.75146484375,1836.06005859375,1837.75146484375,631977472,0,3
2025-05-03 19:50:00,1838.093017578125,1838.8714599609375,1838.093017578125,1838.8714599609375,0,0,3
2025-05-03 19:55:00,1839.0343017578125,1839.215087890625,1839.00341796875,1839.0205078125,0,0,3
2025-05-03 20:00:00,1838.5780029296875,1839.3897705078125,1838.153076171875,1838.153076171875,637446144,0,3
2025-05-03 20:05:00,1837.768310546875,1837.794921875,1837.3367919921875,1837.3367919921875,5693440,0,3
2025-05-03 20:10:00,1836.91552734375,1837.417236328125,1836.8404541015625,1836.8404541015625,0,0,3
2025-05-03 20:15:00,1836.59912109375,1836.59912109375,1835.5596923828125,1835.5596923828125,0,0,3
2025-05-03 20:20:00,1836.063232421875,1837.5877685546875,1836.063232421875,1837.5877685546875,0,0,3
2025-05-03 20:25:00,1837.187255859375,1838.39599609375,1837.187255859375,1838.39599609375,148501504,0,3
2025-05-03 20:30:00,1838.713623046875,1838.8167724609375,1838.3880615234375,1838.3880615234375,7421952,0,3
2025-05-03 20:35:00,1838.578125,1838.578125,1838.00732421875,1838.00732421875,0,0,3
2025-05-03 20:40:00,1837.6363525390625,1837.6363525390625,1837.17529296875,1837.24853515625,13012992,0,3
2025-05-03 20:45:00,1837.2559814453125,1837.30615234375,1836.6685791015625,1837.30615234375,0,0,3
2025-05-03 20:50:00,1837.9613037109375,1839.0302734375,1837.9613037109375,1839.0302734375,74824192,0,3
2025-05-03 20:55:00,1839.7760009765625,1839.7760009765625,1838.6827392578125,1838.7049560546875,35047424,0,3
2025-05-03 21:00:00,1839.6168212890625,1839.6168212890625,1837.78857421875,1837.78857421875,0,0,3
2025-05-03 21:05:00,1837.873291015625,1837.873291015625,1837.1890869140625,1837.1890869140625,0,0,3
2025-05-03 21:10:00,1837.545166015625,1838.827880859375,1837.4437255859375,1838.827880859375,0,0,3
2025-05-03 21:15:00,1839.41015625,1841.8221435546875,1839.41015625,1841.8221435546875,23074816,0,3
2025-05-03 21:20:00,1844.6488037109375,1845.355712890625,1844.6488037109375,1845.355712890625,22666752,0,3
2025-05-03 21:25:00,1844.1361083984375,1845.7130126953125,1844.1361083984375,1845.7130126953125,16420864,0,3
2025-05-03 21:30:00,1846.374755859375,1848.2216796875,1846.374755859375,1847.2034912109375,0,0,3
2025-05-03 21:35:00,1845.950439453125,1845.950439453125,1844.6783447265625,1844.6783447265625,436211712,0,3
2025-05-03 21:40:00,1843.8343505859375,1843.9456787109375,1843.0743408203125,1843.0743408203125,0,0,3
2025-05-03 21:45:00,1843.6490478515625,1843.6490478515625,1841.8199462890625,1841.8199462890625,762188288,0,3
2025-05-03 21:50:00,1842.9566650390625,1844.9122314453125,1842.9566650390625,1844.682373046875,0,0,3
2025-05-03 21:55:00,1844.2333984375,1844.3345947265625,1840.1800537109375,1840.1800537109375,0,0,3
2025-05-03 22:00:00,1841.7835693359375,1841.7835693359375,1839.662353515625,1839.662353515625,138569216,0,3
2025-05-03 22:05:00,1839.8988037109375,1840.0201416015625,1839.5213623046875,1839.5213623046875,9823744,0,3
2025-05-03 22:10:00,1838.6357421875,1838.6357421875,1838.0733642578125,1838.0733642578125,0,0,3
2025-05-03 22:15:00,1837.74609375,1837.835693359375,1837.50439453125,1837.50439453125,8496128,0,3
2025-05-03 22:20:00,1838.5245361328125,1838.5355224609375,1838.20751953125,1838.24365234375,0,0,3
2025-05-03 22:25:00,1839.245849609375,1839.245849609375,1838.8660888671875,1838.8660888671875,640156672,0,3
2025-05-03 22:30:00,1839.5540771484375,1842.2208251953125,1839.5540771484375,1842.2208251953125,0,0,3
2025-05-03 22:35:00,1842.2611083984375,1842.5601806640625,1842.2138671875,1842.5601806640625,710306304,0,3
2025-05-03 22:40:00,1843.100830078125,1844.9942626953125,1843.100830078125,1844.9942626953125,7128576,0,3
2025-05-03 22:45:00,1844.932861328125,1844.932861328125,1843.7822265625,1843.7822265625,8377856,0,3
2025-05-03 22:50:00,1843.720458984375,1843.720458984375,1842.83251953125,1842.83251953125,0,0,3
2025-05-03 22:55:00,1842.8375244140625,1843.0714111328125,1842.5709228515625,1842.76513671875,9796096,0,3
2025-05-03 23:00:00,1843.1702880859375,1843.1702880859375,1842.737548828125,1842.737548828125,0,0,3
2025-05-03 23:05:00,1840.9595947265625,1842.893310546875,1840.9595947265625,1842.893310546875,0,0,3
2025-05-03 23:10:00,1843.265869140625,1843.265869140625,1842.5380859375,1842.5380859375,45907456,0,3
2025-05-03 23:15:00,1841.0980224609375,1841.8406982421875,1841.0980224609375,1841.8406982421875,0,0,3
2025-05-03 23:20:00,1841.87451171875,1841.87451171875,1840.855224609375,1840.855224609375,691768320,0,3
2025-05-03 23:25:00,1840.375732421875,1840.375732421875,1832.72607421875,1832.72607421875,0,0,3
2025-05-03 23:30:00,1833.0552978515625,1835.0460205078125,1832.946533203125,1832.946533203125,0,0,3
2025-05-03 23:35:00,1833.8994140625,1833.8994140625,1832.48486328125,1833.3890380859375,71692288,0,3
2025-05-03 23:40:00,1835.6759033203125,1835.6759033203125,1834.6392822265625,1834.6392822265625,35332096,0,3
2025-05-03 23:45:00,1834.880615234375,1835.5322265625,1834.880615234375,1835.34130859375,665793536,0,3
2025-05-03 23:50:00,1834.43994140625,1834.43994140625,1833.4713134765625,1833.4713134765625,4787712,0,3
2025-05-03 23:55:00,1834.058837890625,1834.058837890625,1833.3448486328125,1833.3448486328125,7558144,0,3
2025-05-04 00:00:00,1833.2442626953125,1834.23876953125,1832.7584228515625,1834.23876953125,27347968,0,3
2025-05-04 00:05:00,1835.111572265625,1836.3072509765625,1835.111572265625,1836.3072509765625,0,0,3
2025-05-04 00:10:00,1836.7310791015625,1838.54150390625,1836.7310791015625,1838.54150390625,10739712,0,3
2025-05-04 00:15:00,1839.8927001953125,1841.2587890625,1839.805419921875,1839.805419921875,0,0,3
2025-05-04 00:20:00,1838.496337890625,1840.0953369140625,1838.496337890625,1839.349609375,62322176,0,3
2025-05-04 00:25:00,1838.733154296875,1839.750732421875,1838.733154296875,1838.8323974609375,668729344,0,3
2025-05-04 00:30:00,1837.9195556640625,1837.9195556640625,1836.1541748046875,1836.1541748046875,99619840,0,3
2025-05-04 00:35:00,1836.080322265625,1836.080322265625,1833.4886474609375,1833.4886474609375,0,0,3
2025-05-04 00:40:00,1833.9520263671875,1835.390869140625,1833.7969970703125,1833.7969970703125,161809920,0,3
2025-05-04 00:45:00,1833.669677734375,1833.76708984375,1832.513916015625,1832.5865478515625,380339712,0,3
2025-05-04 00:50:00,1832.81689453125,1833.9080810546875,1832.81689453125,1833.9080810546875,292428800,0,3
2025-05-04 00:55:00,1837.7659912109375,1839.997314453125,1837.7659912109375,1838.3228759765625,13621248,0,3
2025-05-04 01:00:00,1837.17919921875,1837.5821533203125,1835.93310546875,1837.5821533203125,0,0,3
2025-05-04 01:05:00,1837.72314453125,1838.6865234375,1837.72314453125,1837.9267578125,0,0,3
2025-05-04 01:10:00,1839.1922607421875,1839.2957763671875,1839.032958984375,1839.2957763671875,0,0,3
2025-05-04 01:15:00,1839.5501708984375,1839.5501708984375,1837.4306640625,1837.4306640625,284302336,0,3
2025-05-04 01:20:00,1837.13671875,1839.3662109375,1837.13671875,1839.3662109375,5190144,0,3
2025-05-04 01:25:00,1839.868408203125,1840.9354248046875,1839.868408203125,1840.9354248046875,0,0,3
2025-05-04 01:30:00,1840.10595703125,1840.17138671875,1839.616455078125,1839.616455078125,224496640,0,3
2025-05-04 01:35:00,1839.8043212890625,1839.8043212890625,1837.40966796875,1837.40966796875,0,0,3
2025-05-04 01:40:00,1836.450439453125,1836.537109375,1835.8365478515625,1835.8365478515625,0,0,3
2025-05-04 01:45:00,1834.3887939453125,1834.4111328125,1831.0826416015625,1831.0826416015625,54824960,0,3
2025-05-04 01:50:00,1831.81103515625,1836.76611328125,1831.81103515625,1836.76611328125,0,0,3
2025-05-04 01:55:00,1836.7047119140625,1839.0576171875,1836.7047119140625,1838.950927734375,106420224,0,3
2025-05-04 02:00:00,1838.4908447265625,1841.10205078125,1838.4908447265625,1841.10205078125,683695104,0,3
2025-05-04 02:05:00,1843.4208984375,1845.1064453125,1843.4208984375,1843.5849609375,0,0,3
2025-05-04 02:10:00,1844.6129150390625,1845.6162109375,1844.4775390625,1845.6162109375,3654144,0,3
2025-05-04 02:15:00,1845.29296875,1845.29296875,1842.0518798828125,1842.0518798828125,791206912,0,3
2025-05-04 02:20:00,1842.7667236328125,1843.248779296875,1842.10791015625,1843.248779296875,13439488,0,3
2025-05-04 02:25:00,1844.1474609375,1844.1474609375,1842.6148681640625,1842.8594970703125,27227648,0,3
2025-05-04 02:30:00,1842.2032470703125,1842.2032470703125,1839.10498046875,1839.10498046875,20626944,0,3
2025-05-04 02:35:00,1837.3045654296875,1837.3045654296875,1834.5067138671875,1834.5067138671875,0,0,3
2025-05-04 02:40:00,1835.677490234375,1835.677490234375,1831.7686767578125,1833.7271728515625,84585472,0,3
2025-05-04 02:45:00,1834.6846923828125,1834.6846923828125,1834.2098388671875,1834.2098388671875,4021760,0,3
2025-05-04 02:50:00,1833.9371337890625,1834.044677734375,1832.9481201171875,1832.9481201171875,0,0,3
2025-05-04 02:55:00,1834.0877685546875,1834.6802978515625,1834.0877685546875,1834.6802978515625,1304594432,0,3
2025-05-04 03:00:00,1834.5592041015625,1834.5592041015625,1833.040283203125,1833.040283203125,270739968,0,3
2025-05-04 03:05:00,1832.5458984375,1832.5458984375,1831.77880859375,1831.77880859375,0,0,3
2025-05-04 03:10:00,1828.14306640625,1830.2056884765625,1828.14306640625,1830.2056884765625,0,0,3
2025-05-04 03:15:00,1830.127685546875,1831.6258544921875,1830.127685546875,1830.15283203125,779506688,0,3
2025-05-04 03:20:00,1829.7679443359375,1831.567138671875,1829.7679443359375,1831.567138671875,0,0,3
2025-05-04 03:25:00,1831.938720703125,1832.2933349609375,1831.938720703125,1832.012451171875,0,0,3
2025-05-04 03:30:00,1834.29541015625,1834.841064453125,1833.9713134765625,1834.841064453125,0,0,3
2025-05-04 03:35:00,1834.6785888671875,1836.279052734375,1834.6785888671875,1835.6695556640625,0,0,3
2025-05-04 03:40:00,1835.3988037109375,1835.3988037109375,1833.517822265625,1834.6024169921875,703095808,0,3
2025-05-04 03:45:00,1834.9085693359375,1835.9521484375,1834.9085693359375,1835.9521484375,0,0,3
2025-05-04 03:50:00,1835.6673583984375,1835.6673583984375,1833.9134521484375,1833.9134521484375,718437376,0,3
2025-05-04 03:55:00,1834.54345703125,1834.7667236328125,1833.814208984375,1833.814208984375,13962240,0,3
2025-05-04 04:00:00,1832.9251708984375,1832.9251708984375,1832.36669921875,1832.36669921875,0,0,3
2025-05-04 04:05:00,1832.4583740234375,1835.014892578125,1832.4583740234375,1834.9537353515625,37648384,0,3
2025-05-04 04:10:00,1835.2086181640625,1835.740234375,1835.2086181640625,1835.6978759765625,0,0,3
2025-05-04 04:15:00,1836.741455078125,1836.895751953125,1835.6429443359375,1835.81787109375,36101120,0,3
2025-05-04 04:20:00,1835.5504150390625,1836.0106201171875,1835.3016357421875,1836.0106201171875,0,0,3
2025-05-04 04:25:00,1836.0140380859375,1836.245361328125,1835.9810791015625,1836.245361328125,101961216,0,3
2025-05-04 04:30:00,1835.551513671875,1835.551513671875,1832.552978515625,1832.552978515625,0,0,3
2025-05-04 04:35:00,1831.795654296875,1832.238037109375,1831.40771484375,1831.7579345703125,0,0,3
2025-05-04 04:40:00,1831.7474365234375,1832.246826171875,1831.1490478515625,1832.246826171875,672891392,0,3
2025-05-04 04:45:00,1832.2154541015625,1832.915283203125,1831.7701416015625,1832.05078125,17091584,0,3
2025-05-04 04:50:00,1830.91845703125,1831.4322509765625,1830.8323974609375,1831.4322509765625,0,0,3
2025-05-04 04:55:00,1831.62646484375,1832.8287353515625,1831.62646484375,1831.7132568359375,1426432,0,3
2025-05-04 05:00:00,1831.3365478515625,1835.7467041015625,1831.3365478515625,1835.7467041015625,0,0,3
2025-05-04 05:05:00,1837.4208984375,1838.620849609375,1837.4208984375,1838.092041015625,0,0,3
2025-05-04 05:10:00,1838.424560546875,1839.0355224609375,1838.424560546875,1839.0355224609375,182007296,0,3
2025-05-04 05:15:00,1838.6563720703125,1838.6563720703125,1837.0897216796875,1837.3538818359375,679960576,0,3
2025-05-04 05:20:00,1838.2215576171875,1840.6898193359375,1838.2215576171875,1840.6898193359375,25238528,0,3
2025-05-04 05:25:00,1846.23828125,1846.23828125,1844.328857421875,1844.328857421875,0,0,3
2025-05-04 05:30:00,1844.1546630859375,1844.7864990234375,1844.0911865234375,1844.7864990234375,341867008,0,3
2025-05-04 05:35:00,1845.122802734375,1845.2650146484375,1844.177490234375,1844.177490234375,29470720,0,3
2025-05-04 05:40:00,1844.1715087890625,1844.7947998046875,1844.0677490234375,1844.7947998046875,7011328,0,3
2025-05-04 05:45:00,1844.400146484375,1847.0745849609375,1844.400146484375,1847.0745849609375,0,0,3
2025-05-04 05:50:00,1846.9691162109375,1846.9691162109375,1846.3892822265625,1846.7591552734375,3073536,0,3
2025-05-04 05:55:00,1846.44384765625,1849.8944091796875,1846.44384765625,1847.8465576171875,56747008,0,3
2025-05-04 06:00:00,1846.1328125,1848.6392822265625,1846.1328125,1848.6392822265625,659468288,0,3
2025-05-04 06:05:00,1847.9398193359375,1847.9398193359375,1846.5384521484375,1846.5384521484375,0,0,3
2025-05-04 06:10:00,1846.1033935546875,1846.1033935546875,1844.8883056640625,1844.8883056640625,668320256,0,3
2025-05-04 06:15:00,1843.7904052734375,1845.269775390625,1843.6005859375,1843.6005859375,0,0,3
2025-05-04 06:20:00,1842.75048828125,1843.0333251953125,1842.719970703125,1842.719970703125,185738752,0,3
2025-05-04 06:25:00,1842.4210205078125,1842.4210205078125,1841.4058837890625,1841.4058837890625,0,0,3
2025-05-04 06:30:00,1841.727783203125,1841.8994140625,1840.2486572265625,1840.2486572265625,1831535104,0,3
2025-05-04 06:35:00,1841.4781494140625,1842.6036376953125,1841.4781494140625,1842.5235595703125,0,0,3
2025-05-04 06:40:00,1842.7520751953125,1842.7681884765625,1841.6690673828125,1841.737548828125,14505984,0,3
2025-05-04 06:45:00,1842.875244140625,1845.4366455078125,1842.875244140625,1844.6318359375,0,0,3
2025-05-04 06:50:00,1846.38427734375,1847.658935546875,1846.38427734375,1846.4276123046875,0,0,3
2025-05-04 06:55:00,1846.2138671875,1846.2138671875,1845.2274169921875,1845.2274169921875,665795584,0,3
2025-05-04 07:00:00,1845.62939453125,1845.9039306640625,1845.16845703125,1845.16845703125,0,0,3
2025-05-04 07:05:00,1845.302978515625,1845.302978515625,1843.7335205078125,1843.7335205078125,0,0,3
2025-05-04 07:10:00,1843.8092041015625,1846.70751953125,1843.8092041015625,1846.70751953125,29118464,0,3
2025-05-04 07:15:00,1846.39306640625,1846.39306640625,1845.1239013671875,1845.1239013671875,13550592,0,3
2025-05-04 07:20:00,1843.3941650390625,1843.3941650390625,1842.478271484375,1842.478271484375,0,0,3
2025-05-04 07:25:00,1842.1695556640625,1842.45849609375,1842.081298828125,1842.105224609375,679345664,0,3
2025-05-04 07:30:00,1842.2052001953125,1842.2052001953125,1840.95263671875,1840.95263671875,0,0,3
2025-05-04 07:35:00,1840.614501953125,1840.614501953125,1838.790771484375,1838.790771484375,76813312,0,3
2025-05-04 07:40:00,1838.76904296875,1839.429443359375,1837.805908203125,1839.3465576171875,0,0,3
2025-05-04 07:45:00,1839.1973876953125,1839.7896728515625,1838.3658447265625,1838.3658447265625,690700800,0,3
2025-05-04 07:50:00,1838.078369140625,1839.5037841796875,1838.078369140625,1839.13525390625,0,0,3
2025-05-04 07:55:00,1840.0618896484375,1840.518798828125,1839.4822998046875,1840.518798828125,0,0,3
2025-05-04 08:00:00,1840.8505859375,1841.224609375,1840.73876953125,1841.224609375,0,0,3
2025-05-04 08:05:00,1841.2359619140625,1841.2359619140625,1839.616943359375,1839.7059326171875,655908352,0,3
2025-05-04 08:10:00,1839.4051513671875,1839.421142578125,1839.1624755859375,1839.31689453125,0,0,3
2025-05-04 08:15:00,1839.4677734375,1839.4677734375,1837.59228515625,1838.2752685546875,49741824,0,3
2025-05-04 08:20:00,1838.3265380859375,1839.0399169921875,1838.2142333984375,1839.0399169921875,0,0,3
2025-05-04 08:25:00,1838.04248046875,1838.04248046875,1833.4483642578125,1835.1458740234375,0,0,3
2025-05-04 08:30:00,1835.35693359375,1835.35693359375,1834.171875,1834.436767578125,0,0,3
2025-05-04 08:35:00,1833.3836669921875,1836.030517578125,1833.3836669921875,1835.178955078125,288115712,0,3
2025-05-04 08:40:00,1835.1484375,1835.1484375,1832.312744140625,1832.312744140625,1400793600,0,3
2025-05-04 08:45:00,1832.2021484375,1833.2413330078125,1831.829833984375,1833.0152587890625,0,0,3
2025-05-04 08:50:00,1833.0684814453125,1833.0684814453125,1832.3702392578125,1832.3702392578125,0,0,3
2025-05-04 08:55:00,1832.09814453125,1832.347412109375,1832.060791015625,1832.235595703125,675465216,0,3
2025-05-04 09:00:00,1832.1246337890625,1832.1246337890625,1830.297607421875,1830.4022216796875,0,0,3
2025-05-04 09:05:00,1830.4794921875,1831.1741943359375,1829.1158447265625,1831.1741943359375,0,0,3
2025-05-04 09:10:00,1832.5242919921875,1832.5242919921875,1830.580810546875,1830.580810546875,43194368,0,3
2025-05-04 09:15:00,1830.775390625,1831.1876220703125,1829.2841796875,1829.2841796875,8970240,0,3
2025-05-04 09:20:00,1829.113037109375,1829.19677734375,1828.732421875,1828.732421875,0,0,3
2025-05-04 09:25:00,1828.3026123046875,1828.3026123046875,1825.537353515625,1825.537353515625,0,0,3
2025-05-04 09:30:00,1824.7894287109375,1828.6763916015625,1824.7894287109375,1828.6763916015625,0,0,3
2025-05-04 09:35:00,1827.7418212890625,1827.7418212890625,1826.8408203125,1827.17041015625,109037568,0,3
2025-05-04 09:40:00,1827.3914794921875,1827.5,1826.6309814453125,1826.6309814453125,37858304,0,3
2025-05-04 09:45:00,1825.656494140625,1827.3707275390625,1825.13525390625,1827.3707275390625,0,0,3
2025-05-04 09:50:00,1826.931884765625,1828.3004150390625,1826.931884765625,1828.3004150390625,0,0,3
2025-05-04 09:55:00,1827.366943359375,1827.6607666015625,1827.1695556640625,1827.1695556640625,37210112,0,3
2025-05-04 10:00:00,1827.837890625,1827.861083984375,1827.720703125,1827.720703125,0,0,3
2025-05-04 10:05:00,1826.764892578125,1827.210693359375,1826.5926513671875,1827.210693359375,0,0,3
2025-05-04 10:10:00,1826.772705078125,1826.772705078125,1825.607421875,1826.341064453125,0,0,3
2025-05-04 10:15:00,1825.543701171875,1826.4505615234375,1825.39013671875,1826.2984619140625,585678336,0,3
2025-05-04 10:20:00,1823.9681396484375,1824.9940185546875,1823.9681396484375,1824.9940185546875,27223040,0,3
2025-05-04 10:25:00,1825.445068359375,1825.652099609375,1824.9266357421875,1825.652099609375,21965824,0,3
2025-05-04 10:30:00,1826.2864990234375,1827.4549560546875,1826.0682373046875,1827.4302978515625,0,0,3
2025-05-04 10:35:00,1826.9503173828125,1828.152099609375,1826.9503173828125,1828.152099609375,161585152,0,3
2025-05-04 10:40:00,1828.631591796875,1828.9202880859375,1828.434326171875,1828.6971435546875,0,0,3
2025-05-04 10:45:00,1828.369384765625,1828.369384765625,1827.948974609375,1828.011474609375,646825984,0,3
2025-05-04 10:50:00,1827.481689453125,1827.5093994140625,1827.1373291015625,1827.5093994140625,962560,0,3
2025-05-04 10:55:00,1827.7432861328125,1828.0428466796875,1827.698486328125,1828.0428466796875,0,0,3
2025-05-04 11:00:00,1827.862060546875,1827.862060546875,1827.0516357421875,1827.3338623046875,0,0,3
2025-05-04 11:05:00,1827.7032470703125,1829.872314453125,1827.7032470703125,1829.872314453125,0,0,3
2025-05-04 11:10:00,1832.5067138671875,1832.9593505859375,1831.7957763671875,1832.9593505859375,48284672,0,3
2025-05-04 11:15:00,1832.893310546875,1835.7557373046875,1832.893310546875,1834.6134033203125,35070976,0,3
2025-05-04 11:20:00,1834.159912109375,1834.159912109375,1833.6763916015625,1834.09619140625,0,0,3
2025-05-04 11:25:00,1834.529296875,1834.529296875,1833.6036376953125,1833.6036376953125,18984960,0,3
2025-05-04 11:30:00,1833.593994140625,1833.593994140625,1832.9296875,1832.9429931640625,13156352,0,3
2025-05-04 11:35:00,1832.8404541015625,1832.8404541015625,1831.8331298828125,1831.8331298828125,0,0,3
2025-05-04 11:40:00,1831.539794921875,1831.71337890625,1830.60205078125,1831.71337890625,0,0,3
