ts,price,size,side,trade_id
'2025-05-21 19:36:28.084,2490.77,0.908987,buy,586719335
'2025-05-21 19:36:28.492,2490.9,0.00066,sell,586719336
'2025-05-21 19:36:29.021,2490.9,0.18,sell,586719338
'2025-05-21 19:36:30.390,2490.9,0.0081,sell,586719340
'2025-05-21 19:36:30.396,2490.8,0.0001,sell,586719341
'2025-05-21 19:36:30.403,2490.59,0.0029,sell,586719342
'2025-05-21 19:36:30.453,2490.41,0.005,buy,586719343
'2025-05-21 19:36:30.557,2490.4,0.05949,sell,586719344
'2025-05-21 19:36:31.666,2490.99,0.0239,sell,586719345
'2025-05-21 19:36:31.703,2490.99,0.647409,sell,586719346
'2025-05-21 19:36:34.702,2491.39,0.0081,sell,586719348
'2025-05-21 19:36:34.707,2491.21,0.0001,buy,586719349
'2025-05-21 19:36:34.717,2491.2,0.0001,sell,586719350
'2025-05-21 19:36:34.717,2491.01,0.0059,sell,586719351
'2025-05-21 19:36:35.020,2490.91,0.371611,sell,586719352
'2025-05-21 19:36:35.020,2490.9,0.020438,sell,586719353
'2025-05-21 19:36:35.032,2490.81,0.072767,buy,586719354
'2025-05-21 19:36:36.623,2490.81,0.113,buy,586719355
'2025-05-21 19:36:37.365,2490.81,0.109196,buy,586719356
'2025-05-21 19:36:38.768,2490.81,0.05,buy,586719357
