ts,price,size,side,trade_id
'2025-05-21 19:37:19.190,0.22858,19864.022327,buy,349240650
'2025-05-21 19:37:19.190,0.22859,34341.442227,buy,349240664
'2025-05-21 19:37:19.190,0.2286,17561.85865,buy,349240678
'2025-05-21 19:37:19.287,0.22848,18,sell,349240679
'2025-05-21 19:37:19.544,0.22848,285.760755,sell,349240680
'2025-05-21 19:37:19.662,0.22845,10,sell,349240681
'2025-05-21 19:37:20.212,0.22845,10,buy,349240682
'2025-05-21 19:37:21.112,0.22849,543,sell,349240683
'2025-05-21 19:37:21.112,0.22849,0.094272,sell,349240684
'2025-05-21 19:37:21.113,0.22848,2296.29209,sell,349240685
'2025-05-21 19:37:21.113,0.22847,1086.188544,sell,349240687
'2025-05-21 19:37:21.152,0.22846,15,sell,349240688
'2025-05-21 19:37:23.632,0.2285,10,buy,349240689
'2025-05-21 19:37:23.633,0.22851,620.44447,buy,349240690
'2025-05-21 19:37:23.636,0.22851,0.000008,buy,349240691
'2025-05-21 19:37:23.768,0.22851,357,sell,349240692
'2025-05-21 19:37:23.773,0.22851,3844.48352,sell,349240693
'2025-05-21 19:37:23.773,0.22851,357,sell,349240694
'2025-05-21 19:37:25.294,0.2285,20,sell,349240695
'2025-05-21 19:37:25.294,0.2285,4087,buy,349240696
'2025-05-21 19:37:25.294,0.22851,14225.886832,buy,349240700
'2025-05-21 19:37:25.422,0.2285,10,buy,349240701
'2025-05-21 19:37:25.438,0.2285,218.40934,sell,349240702
'2025-05-21 19:37:26.159,0.2285,10,buy,349240703
'2025-05-21 19:37:26.864,0.22847,437.694226,buy,349240704
'2025-05-21 19:37:27.038,0.22845,20,sell,349240705
'2025-05-21 19:37:27.802,0.22841,210.658114,buy,349240706
'2025-05-21 19:37:28.075,0.22843,4455,buy,349240707
'2025-05-21 19:37:28.075,0.22844,6643.902265,buy,349240709
'2025-05-21 19:37:28.076,0.22845,10,buy,349240710
'2025-05-21 19:37:28.112,0.22844,2000,sell,349240711
'2025-05-21 19:37:28.112,0.22844,1000,sell,349240712
'2025-05-21 19:37:28.776,0.22845,10,buy,349240713
'2025-05-21 19:37:28.984,0.22847,8753.884536,buy,349240715
'2025-05-21 19:37:30.325,0.22843,15902,sell,349240716
'2025-05-21 19:37:31.222,0.2284,10,buy,349240717
'2025-05-21 19:37:31.452,0.22841,15902,buy,349240718
'2025-05-21 19:37:31.461,0.22845,10,buy,349240719
'2025-05-21 19:37:34.155,0.22846,268.682412,sell,349240720
'2025-05-21 19:37:35.112,0.22845,10,buy,349240721
'2025-05-21 19:37:35.180,0.22846,663.419898,sell,349240722
'2025-05-21 19:37:36.680,0.2284,20,sell,349240723
'2025-05-21 19:37:36.684,0.22837,2000,sell,349240724
'2025-05-21 19:37:36.684,0.22837,626.526675,sell,349240725
'2025-05-21 19:37:36.684,0.22836,373.473325,sell,349240727
'2025-05-21 19:37:37.354,0.2284,10,buy,349240728
'2025-05-21 19:37:38.922,0.22843,15,buy,349240729
'2025-05-21 19:37:40.535,0.22835,10,sell,349240730
'2025-05-21 19:37:41.373,0.22835,2400,buy,349240731
'2025-05-21 19:37:41.373,0.22836,15902,buy,349240732
'2025-05-21 19:37:41.519,0.22836,17855.4758,sell,349240733
'2025-05-21 19:37:41.707,0.22833,108.691239,sell,349240734
'2025-05-21 19:37:41.707,0.22831,5830.892832,sell,349240736
'2025-05-21 19:37:41.716,0.2283,10,sell,349240737
'2025-05-21 19:37:41.991,0.22833,15.000001,buy,349240739
'2025-05-21 19:37:41.991,0.22833,15.000001,buy,349240740
'2025-05-21 19:37:42.274,0.2283,20,sell,349240741
'2025-05-21 19:37:43.247,0.22829,4455,buy,349240742
'2025-05-21 19:37:43.252,0.2283,10,buy,349240743
'2025-05-21 19:37:43.603,0.2283,20,sell,349240744
'2025-05-21 19:37:43.823,0.2283,10,buy,349240745
'2025-05-21 19:37:45.219,0.22833,168,buy,349240746
'2025-05-21 19:37:46.162,0.22833,113.948335,buy,349240748
'2025-05-21 19:37:46.172,0.22835,10,buy,349240749
'2025-05-21 19:37:47.008,0.22837,245.995345,buy,349240750
'2025-05-21 19:37:47.008,0.2284,10,buy,349240751
'2025-05-21 19:37:47.008,0.22841,15,buy,349240752
'2025-05-21 19:37:47.008,0.22842,5539.94361,buy,349240754
'2025-05-21 19:37:47.008,0.22843,584.521976,buy,349240757
'2025-05-21 19:37:47.008,0.22844,23878.823477,buy,349240761
'2025-05-21 19:37:47.008,0.22845,8654.70876,buy,349240765
'2025-05-21 19:37:47.008,0.22846,14489.712395,buy,349240768
'2025-05-21 19:37:47.008,0.22847,58866.718761,buy,349240777
'2025-05-21 19:37:47.008,0.22848,27807.735034,buy,349240786
'2025-05-21 19:37:47.008,0.22849,17830.717046,buy,349240791
'2025-05-21 19:37:47.008,0.2285,23593.106073,buy,349240797
'2025-05-21 19:37:47.008,0.22851,48099.287393,buy,349240806
'2025-05-21 19:37:47.279,0.22843,1488,sell,349240807
'2025-05-21 19:37:47.311,0.22843,4201.48352,sell,349240809
'2025-05-21 19:37:48.382,0.22842,2000,sell,349240810
'2025-05-21 19:37:48.384,0.2284,1000,sell,349240811
'2025-05-21 19:37:48.435,0.2284,672.621968,sell,349240813
'2025-05-21 19:37:48.436,0.2284,4583.019978,sell,349240814
'2025-05-21 19:37:48.750,0.22838,1000,sell,349240815
'2025-05-21 19:37:48.750,0.22838,2000,sell,349240816
'2025-05-21 19:37:48.756,0.22836,1000,sell,349240817
'2025-05-21 19:37:48.756,0.22836,2000,sell,349240818
'2025-05-21 19:37:48.756,0.22836,2190,sell,349240819
'2025-05-21 19:37:49.123,0.22838,2000,sell,349240820
'2025-05-21 19:37:49.123,0.22838,1000,sell,349240821
'2025-05-21 19:37:49.136,0.22839,2676.896077,buy,349240823
'2025-05-21 19:37:49.136,0.22839,2563.103923,buy,349240824
'2025-05-21 19:37:49.138,0.2284,10,buy,349240825
'2025-05-21 19:37:49.143,0.22844,700,buy,349240826
'2025-05-21 19:37:49.144,0.22844,3112.88095,buy,349240828
'2025-05-21 19:37:49.145,0.22845,10,buy,349240829
'2025-05-21 19:37:49.148,0.22845,575.624271,buy,349240830
'2025-05-21 19:37:49.148,0.22847,11748.909353,buy,349240831
'2025-05-21 19:37:49.153,0.22848,2431.681543,buy,349240833
'2025-05-21 19:37:49.154,0.22849,4816.533847,buy,349240834
'2025-05-21 19:37:49.155,0.22845,632.692257,buy,349240835
'2025-05-21 19:37:49.155,0.22845,1867.307743,buy,349240836
'2025-05-21 19:37:49.168,0.22848,1000,sell,349240837
'2025-05-21 19:37:49.168,0.22848,2000,sell,349240838
'2025-05-21 19:37:49.195,0.22849,552.807042,sell,349240840
'2025-05-21 19:37:49.195,0.22848,27830.777936,sell,349240845
'2025-05-21 19:37:49.259,0.22849,1000,sell,349240846
'2025-05-21 19:37:49.275,0.22849,5112.21787,sell,349240849
'2025-05-21 19:37:49.275,0.22847,2188.183807,sell,349240850
'2025-05-21 19:37:49.278,0.22846,15,sell,349240851
'2025-05-21 19:37:49.278,0.22845,20,sell,349240852
'2025-05-21 19:37:49.278,0.22844,965,sell,349240853
'2025-05-21 19:37:49.278,0.22844,2000,sell,349240854
'2025-05-21 19:37:49.492,0.22846,15,sell,349240855
'2025-05-21 19:37:49.492,0.22844,1985,sell,349240856
'2025-05-21 19:37:49.492,0.22844,1000,sell,349240857
'2025-05-21 19:37:49.497,0.22844,15,sell,349240858
'2025-05-21 19:37:49.497,0.22842,1695,sell,349240860
'2025-05-21 19:37:49.531,0.22842,1000,sell,349240861
'2025-05-21 19:37:49.531,0.22842,2000,sell,349240862
'2025-05-21 19:37:49.531,0.22842,987.119348,sell,349240864
'2025-05-21 19:37:49.531,0.22841,1202.880652,sell,349240865
'2025-05-21 19:37:49.532,0.22841,2190,sell,349240866
'2025-05-21 19:37:49.862,0.22843,2000,sell,349240867
'2025-05-21 19:37:49.862,0.22843,1000,sell,349240868
'2025-05-21 19:37:49.871,0.22841,2000,sell,349240869
'2025-05-21 19:37:49.871,0.22841,1000,sell,349240870
